Time(S),GPU0_Power(W)
0.26,267.24
0.26,272.80
0.51,263.49
0.76,263.51
1.02,267.03
1.27,263.16
1.53,263.06
1.78,266.75
2.03,265.80
2.28,268.88
2.54,262.93
2.79,264.73
3.05,268.13
3.30,266.02
3.56,269.85
3.81,263.95
4.07,267.23
4.32,267.00
4.57,263.44
4.83,262.66
5.08,262.19
5.33,264.49
5.59,266.83
5.87,296.18
6.12,266.13
6.37,266.80
6.61,265.20
6.87,298.65
7.15,276.66
7.40,272.78
7.66,269.37
7.92,267.57
8.19,269.71
8.45,269.13
8.71,267.27
8.96,264.41
9.22,263.16
