Time(S),GPU0_Power(W)
0.26,268.56
0.26,265.21
0.51,264.30
0.76,272.76
1.01,271.63
1.27,262.65
1.53,267.07
1.78,266.13
2.04,264.87
2.29,267.85
2.54,272.65
2.79,263.78
3.04,271.56
3.30,269.48
3.55,269.12
3.80,263.77
4.05,264.02
4.31,263.98
4.56,266.24
4.82,263.75
5.07,270.44
5.32,264.43
5.57,264.45
5.85,264.54
6.10,271.32
6.36,267.47
6.61,325.83
6.87,268.79
7.15,270.95
7.43,317.11
7.71,271.67
8.00,266.57
8.27,273.37
8.52,272.20
8.79,265.53
9.05,274.58
9.31,263.19
9.57,270.66
9.82,270.52
10.08,271.23
