Time(S),GPU0_Power(W)
0.00,127.0
0.00,127.0
0.20,99.0
0.40,83.0
0.60,133.0
0.80,134.0
1.00,135.0
1.20,132.0
1.40,131.0
1.60,100.0
1.80,83.0
2.00,81.0
2.20,103.0
2.40,84.0
2.60,81.0
2.80,81.0
3.00,81.0
3.20,81.0
3.40,81.0
3.60,81.0
3.80,113.0
4.00,121.0
4.20,86.0
4.40,82.0
4.60,81.0
4.80,81.0
5.00,81.0
5.20,81.0
5.40,81.0
5.60,81.0
5.80,81.0
6.00,81.0
6.20,113.0
6.40,97.0
6.60,83.0
6.80,81.0
7.00,81.0
7.20,81.0
7.40,81.0
7.60,81.0
7.80,81.0
8.00,81.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,81.0
9.00,81.0
9.20,81.0
9.40,81.0
9.60,81.0
9.80,81.0
10.00,81.0
10.20,81.0
10.40,81.0
10.60,81.0
10.80,81.0
11.00,118.0
11.20,105.0
11.40,84.0
11.60,81.0
11.80,81.0
12.00,81.0
12.20,81.0
12.40,81.0
12.60,81.0
12.80,81.0
13.00,110.0
13.20,119.0
13.40,130.0
13.60,131.0
13.80,132.0
14.00,132.0
14.20,132.0
14.40,131.0
14.60,100.0
14.80,132.0
15.00,155.0
15.20,156.0
15.40,108.0
15.60,84.0
15.80,113.0
16.01,175.0
16.21,129.0
16.41,92.0
16.61,126.0
16.81,153.0
17.01,153.0
17.21,177.0
17.41,167.0
17.61,312.0
17.81,314.0
18.01,336.0
18.21,417.0
18.41,367.0
18.61,404.0
18.81,264.0
19.01,252.0
19.21,294.0
19.41,246.0
19.61,151.0
19.81,106.0
20.01,134.0
20.21,115.0
20.41,91.0
20.61,102.0
20.81,109.0
21.01,90.0
21.21,87.0
21.41,87.0
21.61,87.0
21.81,82.0
22.01,81.0
22.21,81.0
22.41,81.0
22.61,82.0
22.81,85.0
23.01,82.0
23.21,81.0
23.41,81.0
23.61,81.0
23.81,82.0
24.01,108.0
24.21,101.0
