Time(S),GPU0_Power(W)
0.00,162.0
0.00,162.0
0.20,144.0
0.40,129.0
0.60,127.0
0.80,127.0
1.00,126.0
1.20,126.0
1.40,126.0
1.60,126.0
1.80,127.0
2.00,127.0
2.20,126.0
2.40,126.0
2.60,126.0
2.80,126.0
3.00,127.0
3.20,126.0
3.40,126.0
3.60,126.0
3.80,126.0
4.00,126.0
4.20,126.0
4.40,126.0
4.60,126.0
4.80,126.0
5.00,127.0
5.20,126.0
5.40,126.0
5.60,126.0
5.80,126.0
6.00,126.0
6.20,126.0
6.40,126.0
6.60,126.0
6.80,126.0
7.00,126.0
7.20,126.0
7.40,126.0
7.60,126.0
7.80,126.0
8.00,126.0
8.20,126.0
8.41,126.0
8.61,126.0
8.81,126.0
9.01,126.0
9.21,126.0
9.41,152.0
9.61,170.0
9.81,161.0
10.01,160.0
10.21,160.0
10.41,159.0
10.61,160.0
10.81,170.0
11.01,135.0
11.21,149.0
11.41,177.0
11.61,225.0
11.81,194.0
12.01,220.0
12.21,200.0
12.41,215.0
12.61,208.0
12.81,209.0
13.01,215.0
13.21,200.0
13.41,228.0
13.61,249.0
13.81,248.0
14.01,181.0
14.21,166.0
14.41,164.0
14.61,164.0
14.81,164.0
15.01,164.0
15.21,164.0
15.41,164.0
15.61,186.0
15.81,192.0
16.01,168.0
16.21,164.0
