Time(S),GPU0_Power(W)
0.02,35.74
0.02,35.74
0.22,33.43
0.42,33.36
0.63,33.5
0.83,33.35
1.03,33.44
1.23,33.44
1.43,32.1
1.63,31.8
1.83,31.81
2.03,31.61
2.23,31.61
2.43,31.61
2.63,31.61
2.83,31.51
3.03,31.61
3.23,31.61
3.43,31.61
3.63,31.61
3.83,31.61
4.03,31.61
4.23,31.61
4.43,31.61
4.63,31.61
4.83,31.61
5.03,31.61
5.23,31.61
5.43,31.61
5.63,31.61
5.83,31.6
6.03,32.1
6.23,35.66
6.43,34.79
6.63,34.88
6.83,34.88
7.03,34.8
7.23,34.79
7.43,34.88
7.63,34.98
7.83,35.0
8.03,33.55
8.23,33.44
8.43,33.44
8.63,33.44
8.83,33.44
9.03,33.45
9.23,33.45
9.43,33.53
10.01,33.44
10.58,33.53
10.84,33.64
11.04,33.45
11.35,33.53
11.63,33.44
11.89,33.44
12.17,33.44
12.46,33.44
12.75,33.43
13.27,33.61
13.54,33.62
13.78,33.52
13.98,33.44
14.25,33.44
15.10,33.44
15.30,33.44
15.50,33.44
15.70,33.53
15.90,33.53
16.10,33.44
16.30,33.44
16.50,33.53
16.70,33.63
16.90,33.44
17.10,33.72
17.30,33.63
17.50,33.63
17.70,33.53
17.90,33.45
18.10,33.45
18.30,33.34
18.50,33.34
18.70,33.55
19.22,33.52
19.50,33.52
19.70,33.66
19.90,33.69
20.10,36.27
20.30,51.06
20.50,51.58
20.76,51.53
21.04,51.81
21.32,51.81
21.52,51.79
21.94,35.18
22.22,34.41
22.51,34.1
22.78,34.1
22.99,33.52
23.48,33.72
23.77,33.52
24.05,33.52
24.25,37.19
24.69,37.09
24.96,37.19
25.24,37.19
25.52,37.19
25.72,40.39
25.92,40.39
26.18,40.29
26.46,40.3
26.96,40.3
27.16,54.55
27.36,50.15
27.72,49.99
28.00,50.4
28.52,50.67
28.79,176.04
28.99,41.79
29.19,38.37
29.40,35.85
29.68,35.93
29.92,35.93
30.12,51.79
30.32,51.37
30.52,51.82
30.72,51.91
30.93,51.72
31.13,51.81
31.33,51.72
31.53,51.81
31.73,51.81
31.93,34.3
32.13,33.61
32.33,33.71
32.53,33.61
32.73,33.71
