Time(S),GPU0_Power(W)
0.03,35.18
0.03,35.18
0.23,34.81
0.43,34.74
0.63,34.68
0.83,34.71
1.03,34.72
1.23,32.96
1.43,32.78
1.63,32.77
1.83,32.77
2.03,32.68
2.23,32.67
2.43,32.68
2.63,32.68
2.83,32.68
3.03,32.68
3.23,32.68
3.43,32.68
3.63,32.67
3.83,32.59
4.03,32.69
4.23,32.78
4.43,32.68
4.63,32.68
4.83,32.68
5.03,32.68
5.23,32.59
5.43,32.68
5.63,32.68
5.83,32.68
6.03,33.27
6.23,34.82
6.43,34.7
6.63,34.7
6.83,34.7
7.03,34.7
7.23,34.7
7.43,34.81
7.63,34.72
7.83,34.61
8.03,34.7
8.23,34.93
8.43,40.99
8.63,35.96
8.83,34.77
9.03,34.88
9.24,53.43
9.44,55.96
9.64,35.98
9.84,36.22
10.04,40.43
10.24,53.74
10.44,36.21
10.64,36.18
10.84,36.16
11.04,36.16
11.24,36.24
11.44,36.34
11.64,36.63
11.84,36.06
12.04,35.29
12.24,34.8
12.44,34.8
12.64,34.7
12.84,34.81
13.04,35.76
