Time(S),GPU0_Power(W)
0.06,198.4
0.06,198.41
0.26,198.39
0.46,198.42
0.66,198.4
0.86,198.03
1.06,197.94
1.26,196.5
1.46,187.26
1.66,177.31
1.86,167.69
2.06,157.59
2.26,148.66
2.46,147.27
2.66,146.27
2.86,145.52
3.06,144.9
3.26,144.65
3.46,144.55
3.66,144.44
3.86,144.32
4.06,144.23
4.26,144.14
4.46,144.02
4.66,143.98
4.86,143.96
5.06,143.92
5.26,143.88
5.46,143.91
5.66,143.91
5.86,144.22
6.10,144.7
6.30,153.32
6.50,162.94
6.70,173.45
6.90,183.97
7.10,193.93
7.30,197.94
7.50,197.78
7.70,197.85
7.90,197.88
8.10,197.89
8.30,197.79
8.68,197.67
9.64,197.68
9.84,197.76
10.04,197.78
10.24,197.81
10.44,197.85
10.64,197.86
10.84,197.79
11.35,197.74
11.92,197.75
12.12,197.93
12.32,200.47
12.52,205.75
12.72,208.98
12.92,208.68
13.34,198.05
13.81,204.24
14.01,205.54
14.21,205.73
14.41,205.78
14.61,205.8
14.81,201.11
15.01,198.14
15.22,198.16
15.42,198.14
15.62,198.13
15.82,198.11
