Time(S),GPU0_Power(W)
0.06,198.28
0.06,198.29
0.26,198.34
0.46,198.32
0.66,198.16
0.86,197.95
1.06,197.86
1.26,197.85
1.46,197.88
1.66,197.94
1.86,192.68
2.06,182.73
2.26,172.84
2.46,162.58
2.66,152.13
2.86,146.8
3.06,146.04
3.26,145.42
3.46,144.96
3.66,144.71
3.86,144.55
4.06,144.43
4.26,144.27
4.46,144.15
4.66,144.05
4.86,143.98
5.06,143.93
5.27,143.88
5.47,143.87
5.67,143.82
5.87,143.82
6.07,143.82
6.27,143.8
6.47,143.84
6.72,144.05
7.01,144.75
7.21,151.68
7.41,162.47
7.61,173.01
7.81,184.3
8.01,193.56
8.21,198.01
8.41,197.78
8.61,197.78
8.81,197.84
9.01,197.82
9.22,197.72
9.42,197.76
9.62,197.75
9.82,197.72
10.02,197.71
10.22,197.8
10.42,198.36
10.62,198.66
10.82,198.69
11.02,200.71
11.22,200.8
11.42,202.21
11.62,202.06
11.82,203.18
12.02,204.71
12.22,203.9
12.42,204.62
12.62,204.17
12.82,204.22
13.02,201.48
13.22,202.79
13.42,203.3
13.62,203.2
13.82,203.56
14.02,203.43
14.22,202.17
14.42,200.42
14.62,199.26
14.82,197.73
15.02,197.74
15.22,197.72
15.42,197.72
15.62,197.69
