Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.22,149.99,117.11,129.15
0.13,122.19,150.06,117.07,129.16
0.33,122.22,150.12,117.09,129.11
0.53,122.15,150.12,117.1,129.14
0.73,122.15,150.2,117.1,128.99
0.93,121.97,150.12,116.91,124.0
1.13,121.96,137.5,111.71,110.82
1.33,121.96,124.67,101.38,99.7
1.53,121.95,110.74,91.93,89.49
1.73,119.39,98.27,83.07,77.58
1.93,108.83,83.65,72.8,73.69
2.13,99.15,82.7,69.41,73.6
2.34,89.4,82.38,69.32,73.44
2.54,79.66,82.13,69.26,73.43
2.74,72.43,81.9,69.24,73.42
2.95,72.28,81.74,69.18,73.36
3.15,72.21,81.56,69.18,73.43
3.36,72.18,81.4,69.21,73.36
3.56,72.16,81.23,69.21,73.42
3.77,72.15,81.06,69.24,73.42
3.97,72.15,80.92,69.2,73.35
4.17,72.13,80.83,69.2,73.4
4.42,72.14,80.45,69.2,73.32
5.14,72.12,80.32,69.18,73.32
5.52,72.0,82.78,70.77,73.28
6.67,72.03,82.13,72.19,73.27
7.46,72.04,81.5,72.19,73.29
7.67,72.04,80.87,72.14,73.19
7.87,72.01,80.31,71.74,73.26
8.08,72.01,79.49,70.77,73.18
8.44,82.05,79.4,69.95,73.21
8.69,92.5,79.29,69.26,73.17
8.90,100.54,79.25,69.14,73.19
9.10,109.43,79.22,69.15,73.19
9.30,118.32,79.17,69.14,73.13
9.50,118.36,79.12,69.11,73.16
9.70,117.46,79.06,69.12,73.14
9.90,117.4,78.8,69.12,73.05
10.86,117.39,78.63,69.09,73.04
11.89,117.46,78.45,69.08,72.99
12.98,117.51,78.65,69.08,72.97
13.41,117.54,78.92,69.08,72.96
13.82,117.49,78.97,69.04,72.96
14.20,117.43,78.97,69.02,72.98
14.62,117.48,78.86,69.04,72.94
15.52,117.46,78.77,69.02,72.88
16.20,117.53,78.72,69.05,72.84
16.40,117.52,78.7,69.05,72.88
16.61,117.44,78.67,69.07,72.83
16.87,117.45,78.66,69.04,72.88
17.08,117.47,78.64,69.03,72.88
17.29,117.44,78.61,69.03,72.82
