Time(S),GPU0_Power(W)
0.06,197.04
0.06,197.04
0.26,197.11
0.46,197.17
0.66,196.98
0.86,196.73
1.06,196.74
1.26,196.71
1.46,196.67
1.66,196.67
1.86,191.24
2.06,181.78
2.26,171.63
2.46,161.6
2.66,151.37
2.86,146.41
3.06,145.53
3.26,144.98
3.46,144.54
3.66,144.27
3.86,144.24
4.06,144.22
4.26,144.14
4.46,144.07
4.66,143.97
4.86,143.88
5.06,143.84
5.26,143.77
5.46,143.69
5.67,143.67
5.87,143.65
6.07,143.66
6.27,143.66
6.47,143.97
6.73,144.43
6.93,151.78
7.13,161.28
7.33,172.22
7.53,182.07
7.73,192.81
7.93,196.92
8.13,196.76
8.33,196.8
8.53,196.81
8.73,196.8
8.93,196.83
9.13,196.84
9.33,196.77
9.53,196.76
9.73,196.78
9.93,196.8
10.13,197.2
10.33,197.23
10.53,200.15
10.73,202.63
10.94,204.97
11.14,204.76
11.34,204.79
11.54,201.85
11.74,199.23
11.94,196.88
12.14,196.7
12.34,196.68
12.54,196.64
12.74,196.61
12.94,196.65
13.14,196.66
13.34,196.78
