Time(S),GPU0_Power(W)
0.03,33.72
0.03,33.72
0.23,33.45
0.43,33.36
0.63,33.43
0.83,33.45
1.03,33.45
1.23,33.44
1.43,33.25
1.63,33.44
1.83,31.72
2.03,31.61
2.23,31.61
2.43,31.61
2.63,31.61
2.83,31.51
3.03,31.61
3.23,31.51
3.43,31.62
3.63,31.5
3.83,31.6
4.03,31.51
4.23,31.51
4.43,31.62
4.63,31.61
4.83,31.61
5.03,31.51
5.23,31.51
5.43,35.56
5.63,33.53
5.83,33.44
6.03,33.44
6.23,33.44
6.43,33.44
6.63,33.34
6.83,33.36
7.74,33.43
8.31,33.52
8.51,33.33
8.71,33.43
8.91,33.33
9.11,33.46
9.31,33.45
9.51,33.34
9.71,33.55
9.91,51.23
10.11,33.46
10.47,33.47
10.67,33.4
10.87,33.49
11.07,33.47
11.35,33.45
11.55,34.36
11.75,33.51
11.95,33.47
12.15,33.45
12.35,33.45
12.55,33.44
12.75,33.44
12.95,33.44
13.15,33.44
13.35,33.44
13.55,33.34
13.75,33.44
13.95,33.44
14.15,34.88
