Time(S),GPU0_Power(W)
0.03,33.44
0.03,33.44
0.23,33.56
0.43,33.37
0.63,33.4
0.83,33.33
1.03,33.33
1.23,33.33
1.43,32.86
1.63,31.71
1.83,31.71
2.03,31.71
2.23,31.6
2.43,31.73
2.63,31.63
2.83,31.59
3.03,31.59
3.23,31.7
3.43,31.59
3.63,31.59
3.83,31.59
4.03,31.5
4.23,31.5
4.43,31.59
4.63,31.59
4.83,31.59
5.03,31.59
5.23,31.5
5.43,31.59
5.63,31.59
5.83,31.59
6.03,31.5
6.23,31.59
6.43,31.5
6.63,31.59
6.83,31.5
7.03,31.59
7.23,35.64
7.43,34.96
7.63,34.96
7.83,34.96
8.03,34.98
8.23,34.97
8.44,34.97
8.64,34.96
8.84,34.97
9.04,33.45
9.43,33.53
9.77,33.53
9.97,33.44
10.17,33.44
10.37,33.44
10.57,33.45
10.77,33.44
10.98,33.44
11.26,33.44
11.46,33.53
11.66,45.88
11.86,33.63
12.06,34.65
12.26,34.69
12.70,34.69
12.90,34.86
13.10,34.88
13.30,34.74
13.50,34.72
13.70,34.74
13.90,33.45
14.10,33.54
14.30,33.53
14.50,33.44
14.70,33.44
14.90,33.44
15.10,33.44
15.30,33.44
