Time(S),GPU0_Power(W)
0.00,158.0
0.00,158.0
0.20,141.0
0.40,128.0
0.60,127.0
0.80,126.0
1.00,126.0
1.20,126.0
1.40,126.0
1.60,127.0
1.80,127.0
2.00,126.0
2.20,126.0
2.40,126.0
2.60,126.0
2.80,126.0
3.00,126.0
3.20,126.0
3.40,127.0
3.60,126.0
3.80,126.0
4.00,126.0
4.20,127.0
4.40,126.0
4.60,126.0
4.80,126.0
5.00,126.0
5.20,126.0
5.40,126.0
5.60,126.0
5.80,126.0
6.00,126.0
6.20,126.0
6.40,127.0
6.60,126.0
6.80,126.0
7.00,126.0
7.20,126.0
7.40,126.0
7.60,126.0
7.80,126.0
8.00,126.0
8.20,126.0
8.40,126.0
8.60,126.0
8.81,126.0
9.01,126.0
9.21,126.0
9.41,126.0
9.61,126.0
9.81,147.0
10.01,181.0
10.21,162.0
10.41,157.0
10.61,159.0
10.81,159.0
11.01,159.0
11.21,159.0
11.41,159.0
11.61,160.0
11.81,159.0
12.01,160.0
12.21,159.0
12.41,159.0
12.61,159.0
12.81,159.0
13.01,159.0
13.21,159.0
13.41,159.0
13.61,159.0
13.81,160.0
14.01,160.0
14.21,159.0
14.41,159.0
14.61,159.0
14.81,159.0
15.01,160.0
15.21,160.0
15.41,159.0
15.61,159.0
15.81,159.0
16.01,159.0
16.21,159.0
16.41,160.0
16.61,159.0
16.81,162.0
17.01,155.0
17.21,130.0
17.41,182.0
17.61,188.0
17.81,215.0
18.01,213.0
18.21,198.0
18.41,223.0
18.61,201.0
18.81,213.0
19.01,217.0
19.21,186.0
19.41,222.0
19.61,218.0
19.81,198.0
20.01,212.0
20.21,209.0
20.41,202.0
20.61,220.0
20.81,195.0
21.01,210.0
21.21,228.0
21.41,181.0
21.61,219.0
21.81,215.0
22.01,199.0
22.21,221.0
22.41,197.0
22.61,210.0
22.81,227.0
23.01,181.0
23.21,181.0
23.41,192.0
23.61,224.0
23.81,180.0
24.01,219.0
24.21,217.0
24.41,198.0
24.61,213.0
24.81,208.0
25.01,197.0
25.21,220.0
25.41,195.0
25.61,208.0
25.81,224.0
26.01,181.0
26.21,219.0
26.41,216.0
26.61,197.0
26.81,211.0
27.01,209.0
27.21,214.0
27.41,216.0
27.61,188.0
27.81,212.0
28.01,449.0
28.21,379.0
28.41,292.0
28.61,246.0
28.81,177.0
29.01,167.0
29.21,165.0
29.41,163.0
29.61,165.0
29.81,164.0
30.01,164.0
30.21,164.0
30.41,164.0
30.61,164.0
30.81,164.0
31.01,164.0
31.22,164.0
31.42,164.0
31.62,164.0
31.82,186.0
32.02,192.0
32.22,168.0
32.42,164.0
