Time(S),GPU0_Power(W)
0.00,164.0
0.00,164.0
0.20,146.0
0.40,131.0
0.60,129.0
0.80,129.0
1.00,129.0
1.20,129.0
1.40,129.0
1.60,128.0
1.80,128.0
2.00,128.0
2.20,128.0
2.40,128.0
2.60,128.0
2.80,128.0
3.00,128.0
3.20,128.0
3.40,128.0
3.60,128.0
3.80,128.0
4.00,128.0
4.20,128.0
4.40,128.0
4.60,128.0
4.80,128.0
5.00,128.0
5.20,128.0
5.40,128.0
5.60,128.0
5.80,128.0
6.00,128.0
6.20,128.0
6.40,128.0
6.60,128.0
6.80,127.0
7.00,128.0
7.20,128.0
7.40,128.0
7.60,127.0
7.80,128.0
8.00,127.0
8.20,128.0
8.40,128.0
8.60,128.0
8.80,128.0
9.00,150.0
9.20,177.0
9.40,163.0
9.60,161.0
9.80,165.0
10.00,152.0
10.21,131.0
10.41,185.0
10.61,225.0
10.81,234.0
11.01,224.0
11.21,206.0
11.41,197.0
11.61,206.0
11.81,213.0
12.01,218.0
12.21,223.0
12.41,230.0
12.61,235.0
12.81,231.0
13.01,218.0
13.21,205.0
13.41,199.0
13.61,207.0
13.81,214.0
14.01,219.0
14.21,224.0
14.41,230.0
14.61,237.0
14.81,226.0
15.01,214.0
15.21,197.0
15.41,201.0
15.61,213.0
15.81,217.0
16.01,227.0
16.21,235.0
16.41,232.0
16.61,217.0
16.81,307.0
17.01,290.0
17.21,190.0
17.41,169.0
17.61,166.0
17.81,165.0
18.01,165.0
18.21,165.0
18.41,165.0
18.61,165.0
18.81,165.0
19.01,188.0
19.21,194.0
19.41,169.0
19.61,166.0
19.81,169.0
