Time(S),GPU0_Power(W)
0.02,37.12
0.02,35.57
0.22,35.01
0.42,35.01
0.63,34.96
0.83,35.33
1.03,35.22
1.23,35.39
1.43,35.48
1.63,33.45
1.83,32.87
2.03,32.96
2.23,32.77
2.43,32.87
2.63,32.87
2.83,32.87
3.03,32.77
3.23,32.77
3.43,32.77
3.63,32.77
3.83,32.77
4.03,32.77
4.23,32.77
4.43,32.87
4.63,32.87
4.83,32.77
5.03,32.77
5.23,32.78
5.43,35.48
5.63,34.91
5.83,34.81
6.03,34.91
6.23,34.91
6.43,34.91
6.63,34.91
6.83,34.91
7.03,34.91
7.23,35.0
7.43,34.91
7.63,34.91
7.83,35.0
8.03,34.81
8.23,34.81
8.43,35.0
8.63,34.91
8.83,34.91
9.03,34.91
9.23,34.81
9.43,34.91
9.64,34.9
9.84,34.87
10.04,34.88
10.24,34.88
10.44,34.79
10.64,34.91
10.84,35.0
11.04,49.97
11.24,34.93
11.44,67.84
11.64,35.6
11.84,93.02
12.04,44.81
12.24,74.76
12.44,97.44
12.64,61.67
12.84,149.97
13.04,53.99
13.24,121.4
13.44,53.75
13.64,175.8
13.84,167.79
14.04,56.9
14.24,87.6
14.44,53.95
14.64,177.61
14.84,53.8
15.04,95.72
15.24,107.19
15.44,54.81
15.64,190.0
15.84,53.89
16.04,90.84
16.24,96.87
16.44,65.74
16.64,183.11
16.84,53.88
17.04,53.87
17.24,53.78
17.44,53.72
17.64,53.82
17.84,53.72
18.04,53.53
18.24,53.63
18.44,35.07
18.64,35.07
18.85,35.07
19.05,34.99
19.25,34.99
19.45,35.09
19.65,35.03
19.85,35.48
