Time(S),GPU0_Power(W)
0.03,34.91
0.03,34.91
0.23,34.63
0.43,34.73
0.63,34.67
0.83,34.7
1.03,34.7
1.23,34.7
1.43,32.77
1.63,32.77
1.83,32.67
2.03,32.67
2.23,32.67
2.43,32.67
2.63,32.67
2.83,32.67
3.03,32.67
3.23,32.67
3.43,32.67
3.63,32.67
3.83,32.67
4.03,32.67
4.23,32.67
4.43,32.67
4.63,32.68
4.83,32.67
5.03,32.68
5.23,32.58
5.43,32.67
5.63,33.26
5.84,35.1
6.04,34.7
6.24,34.7
6.44,34.7
6.64,34.7
6.84,34.7
7.04,34.7
7.24,34.7
7.44,34.61
7.64,34.81
7.84,34.7
8.04,34.7
8.24,34.7
8.44,34.61
8.64,34.7
8.84,34.7
9.04,34.81
9.24,34.7
9.44,34.7
9.64,34.61
9.84,34.8
10.04,34.91
10.24,34.76
10.44,34.69
10.64,34.78
10.84,34.88
11.04,35.0
11.24,35.0
11.44,35.49
11.64,60.24
11.84,44.86
12.04,52.42
12.24,90.82
12.44,46.72
12.64,107.42
12.84,74.68
13.04,53.18
13.24,76.99
13.44,93.19
13.64,53.16
13.84,54.5
14.04,132.78
14.24,107.69
14.44,53.44
14.64,72.58
14.84,122.68
15.05,53.14
15.25,53.6
15.45,94.11
15.65,101.76
15.85,53.36
16.05,54.41
16.25,106.87
16.45,104.6
16.65,53.37
16.85,60.13
17.05,112.02
17.25,53.56
17.45,53.74
17.65,115.27
17.85,136.08
18.05,53.65
18.25,54.8
18.45,129.69
18.65,133.77
18.85,53.79
19.05,65.85
19.25,130.93
19.45,53.57
19.65,54.02
19.85,133.33
20.05,99.07
20.25,53.63
20.45,54.71
20.65,53.59
20.85,53.37
21.05,53.38
21.25,53.53
21.45,53.31
21.65,35.1
21.85,35.0
22.05,35.0
22.25,35.0
22.45,35.0
22.65,35.0
22.85,35.0
23.05,35.0
23.25,35.0
23.45,35.0
