Time(S),GPU0_Power(W)
0.27,263.49
0.27,269.49
0.52,263.57
0.77,268.96
1.02,272.10
1.26,263.76
1.52,264.08
1.77,263.79
2.02,270.97
2.27,263.19
2.52,262.51
2.76,270.82
3.01,270.52
3.26,261.45
3.50,267.14
3.75,263.76
4.00,262.94
4.26,262.89
4.50,261.32
4.75,265.17
5.01,270.62
5.25,266.48
5.49,268.51
5.74,266.60
5.99,267.81
6.24,277.84
6.55,271.19
6.81,277.40
7.06,268.05
7.31,318.94
7.58,267.38
7.86,414.57
8.14,416.54
8.40,348.50
8.68,268.25
8.96,366.73
9.24,316.60
9.50,269.48
9.78,373.48
10.06,285.59
10.32,276.56
10.56,266.77
10.81,277.21
11.07,272.48
11.31,272.10
11.56,272.36
11.80,263.27
12.05,265.93
12.30,267.66
12.55,273.80
12.80,268.56
13.04,268.99
13.29,263.61
