Time(S),GPU0_Power(W)
0.26,268.32
0.26,263.04
0.51,272.10
0.76,264.53
1.01,265.36
1.27,264.47
1.53,267.11
1.78,264.52
2.03,264.29
2.28,264.96
2.54,262.68
2.79,262.60
3.04,270.56
3.33,268.22
3.59,265.20
3.84,272.90
4.09,268.50
4.35,263.77
4.60,269.32
4.85,263.84
5.11,266.95
5.36,273.64
5.61,272.96
5.86,271.86
6.12,274.76
6.42,265.00
6.68,283.80
6.94,284.16
7.19,278.75
7.44,444.59
7.72,267.15
7.97,413.32
8.25,397.24
8.52,385.33
8.79,364.74
9.05,433.15
9.33,278.43
9.59,273.12
9.84,278.68
10.09,269.96
10.34,266.23
10.59,266.61
10.85,270.07
11.11,275.13
11.36,265.43
11.61,266.18
11.86,267.67
12.11,271.03
12.38,263.09
12.64,265.72
