Time(S),GPU0_Power(W)
0.26,264.93
0.26,265.27
0.51,268.73
0.76,270.58
1.01,264.59
1.26,265.33
1.51,263.13
1.76,264.27
2.02,263.06
2.27,261.74
2.51,266.55
2.76,270.34
3.01,265.21
3.26,263.10
3.50,265.64
3.75,263.35
4.00,262.94
4.25,269.87
4.49,269.52
4.74,268.65
5.00,265.16
5.24,263.17
5.49,266.07
5.78,265.76
6.03,267.91
6.33,274.72
6.58,267.13
6.82,270.36
7.07,343.42
7.33,267.62
7.59,265.60
7.86,348.44
8.13,268.30
8.40,266.09
8.67,349.18
8.94,271.57
9.21,291.85
9.49,353.84
9.76,267.03
10.03,339.67
10.31,281.63
10.58,268.65
10.85,268.07
11.11,267.07
11.35,270.55
11.60,269.15
11.84,266.37
12.09,266.79
12.34,271.69
12.58,266.62
12.83,267.10
13.08,274.94
13.32,271.34
13.57,268.75
13.81,265.04
14.06,267.80
14.31,265.20
14.55,272.78
14.80,265.91
