Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,133.0,128.0,146.0,132.0
0.00,133.0,128.0,146.0,132.0
0.20,102.0,93.0,114.0,101.0
0.40,110.0,77.0,95.0,86.0
0.60,142.0,114.0,128.0,133.0
0.80,134.0,93.0,109.0,132.0
1.00,133.0,77.0,95.0,133.0
1.20,133.0,75.0,129.0,131.0
1.40,133.0,74.0,138.0,101.0
1.60,133.0,74.0,140.0,86.0
1.80,133.0,74.0,141.0,84.0
2.00,120.0,74.0,142.0,83.0
2.20,87.0,74.0,141.0,108.0
2.40,83.0,74.0,141.0,87.0
2.60,82.0,74.0,140.0,84.0
2.80,82.0,74.0,140.0,83.0
3.00,82.0,74.0,141.0,83.0
3.20,82.0,74.0,141.0,83.0
3.40,82.0,74.0,140.0,83.0
3.60,82.0,74.0,141.0,83.0
3.80,91.0,84.0,144.0,93.0
4.00,129.0,106.0,144.0,111.0
4.20,132.0,79.0,142.0,87.0
4.40,132.0,75.0,141.0,84.0
4.60,133.0,74.0,140.0,83.0
4.80,132.0,74.0,140.0,83.0
5.00,91.0,74.0,140.0,83.0
5.20,83.0,74.0,141.0,83.0
5.40,82.0,74.0,141.0,83.0
5.60,82.0,74.0,141.0,83.0
5.80,113.0,75.0,144.0,84.0
6.00,98.0,74.0,145.0,83.0
6.20,84.0,75.0,144.0,83.0
6.40,82.0,74.0,145.0,83.0
6.60,82.0,74.0,145.0,83.0
6.80,82.0,74.0,145.0,83.0
7.00,82.0,74.0,144.0,83.0
7.20,82.0,74.0,144.0,83.0
7.40,82.0,74.0,145.0,83.0
7.60,82.0,74.0,146.0,83.0
7.80,82.0,74.0,146.0,83.0
8.00,82.0,74.0,144.0,83.0
8.20,82.0,74.0,144.0,83.0
8.40,82.0,119.0,145.0,83.0
8.60,102.0,80.0,145.0,83.0
8.80,91.0,75.0,144.0,83.0
9.00,83.0,74.0,144.0,83.0
9.20,82.0,74.0,144.0,104.0
9.40,82.0,74.0,144.0,97.0
9.60,82.0,74.0,144.0,85.0
9.80,82.0,74.0,144.0,83.0
10.00,82.0,74.0,144.0,83.0
10.20,82.0,74.0,145.0,83.0
10.40,82.0,74.0,146.0,83.0
10.60,82.0,74.0,146.0,83.0
10.80,111.0,74.0,142.0,109.0
11.00,129.0,74.0,142.0,86.0
11.20,132.0,74.0,141.0,84.0
11.40,101.0,74.0,141.0,83.0
11.60,85.0,74.0,140.0,83.0
11.80,82.0,74.0,140.0,83.0
12.01,86.0,74.0,141.0,83.0
12.21,126.0,74.0,142.0,83.0
12.41,118.0,74.0,142.0,83.0
12.61,129.0,74.0,142.0,83.0
12.81,111.0,74.0,143.0,83.0
13.01,86.0,74.0,143.0,83.0
13.21,96.0,119.0,143.0,84.0
13.41,106.0,94.0,143.0,101.0
13.61,85.0,91.0,143.0,86.0
13.81,82.0,76.0,143.0,83.0
14.01,82.0,75.0,143.0,83.0
14.21,125.0,97.0,145.0,104.0
14.41,131.0,113.0,160.0,123.0
14.61,133.0,126.0,111.0,100.0
14.81,133.0,99.0,95.0,117.0
15.01,133.0,78.0,93.0,102.0
15.21,134.0,75.0,121.0,86.0
15.41,134.0,116.0,112.0,92.0
15.61,134.0,89.0,95.0,125.0
15.81,134.0,76.0,127.0,112.0
16.01,134.0,75.0,138.0,87.0
16.21,134.0,109.0,133.0,112.0
16.41,134.0,79.0,98.0,94.0
16.61,134.0,75.0,120.0,125.0
16.81,134.0,74.0,113.0,100.0
17.01,134.0,104.0,135.0,86.0
17.21,134.0,122.0,99.0,119.0
17.41,134.0,81.0,116.0,128.0
17.61,134.0,75.0,136.0,101.0
17.81,134.0,107.0,143.0,115.0
18.01,134.0,125.0,104.0,99.0
18.21,134.0,86.0,94.0,128.0
18.84,134.0,122.0,102.0,106.0
19.04,134.0,82.0,94.0,127.0
19.24,134.0,76.0,93.0,130.0
19.44,134.0,75.0,132.0,101.0
19.64,134.0,74.0,138.0,86.0
19.84,134.0,74.0,139.0,84.0
20.04,106.0,74.0,127.0,83.0
20.24,124.0,74.0,132.0,83.0
20.44,132.0,74.0,100.0,91.0
20.64,135.0,116.0,132.0,127.0
20.84,134.0,83.0,98.0,100.0
21.04,134.0,107.0,93.0,86.0
21.24,134.0,105.0,93.0,84.0
21.44,134.0,78.0,93.0,123.0
21.64,134.0,75.0,93.0,100.0
21.84,134.0,75.0,119.0,85.0
22.04,134.0,75.0,136.0,84.0
22.24,134.0,120.0,138.0,109.0
22.44,134.0,126.0,117.0,121.0
22.64,134.0,81.0,96.0,129.0
22.84,134.0,75.0,120.0,130.0
23.04,134.0,75.0,137.0,130.0
23.24,134.0,74.0,139.0,130.0
23.44,134.0,74.0,139.0,107.0
23.64,135.0,105.0,144.0,115.0
23.84,134.0,99.0,111.0,128.0
24.04,134.0,82.0,95.0,130.0
24.24,134.0,121.0,93.0,130.0
24.44,134.0,83.0,93.0,130.0
24.64,133.0,76.0,112.0,101.0
24.84,133.0,99.0,135.0,86.0
25.04,133.0,107.0,99.0,117.0
25.24,133.0,79.0,117.0,128.0
25.44,133.0,75.0,136.0,101.0
25.64,133.0,108.0,143.0,117.0
25.84,134.0,83.0,103.0,99.0
26.04,133.0,76.0,94.0,126.0
26.24,134.0,75.0,93.0,101.0
26.44,134.0,78.0,132.0,86.0
26.64,133.0,121.0,106.0,107.0
26.84,134.0,83.0,94.0,127.0
27.04,134.0,75.0,133.0,100.0
27.24,134.0,89.0,145.0,100.0
27.44,133.0,122.0,113.0,98.0
27.64,134.0,90.0,95.0,92.0
27.84,133.0,76.0,93.0,100.0
28.04,134.0,75.0,111.0,86.0
28.25,134.0,116.0,113.0,105.0
28.45,134.0,83.0,125.0,126.0
28.65,133.0,103.0,140.0,124.0
28.85,133.0,81.0,142.0,100.0
29.05,133.0,75.0,140.0,86.0
29.25,133.0,74.0,139.0,84.0
29.45,133.0,74.0,139.0,83.0
29.65,133.0,74.0,139.0,83.0
29.85,133.0,74.0,139.0,83.0
30.05,133.0,74.0,139.0,83.0
30.25,133.0,74.0,139.0,83.0
30.45,133.0,74.0,139.0,83.0
30.65,133.0,74.0,139.0,83.0
30.85,133.0,74.0,139.0,83.0
31.05,133.0,74.0,139.0,83.0
31.25,133.0,74.0,139.0,83.0
31.45,133.0,74.0,138.0,83.0
31.65,133.0,74.0,139.0,83.0
31.85,133.0,74.0,139.0,83.0
32.05,133.0,74.0,139.0,83.0
32.25,133.0,74.0,139.0,83.0
32.45,133.0,74.0,139.0,83.0
32.65,133.0,74.0,139.0,83.0
32.85,133.0,74.0,139.0,83.0
33.05,133.0,74.0,139.0,83.0
33.25,133.0,74.0,139.0,83.0
33.45,133.0,74.0,139.0,83.0
33.65,133.0,74.0,139.0,83.0
33.85,133.0,74.0,139.0,83.0
34.05,133.0,74.0,139.0,83.0
34.25,133.0,74.0,139.0,83.0
34.45,133.0,74.0,138.0,83.0
34.65,133.0,74.0,139.0,83.0
34.85,133.0,74.0,139.0,83.0
35.05,133.0,74.0,139.0,83.0
35.25,133.0,74.0,139.0,83.0
35.45,133.0,74.0,139.0,83.0
35.65,133.0,74.0,139.0,83.0
35.85,133.0,74.0,139.0,83.0
36.05,133.0,75.0,138.0,83.0
36.25,135.0,80.0,143.0,89.0
36.45,140.0,121.0,135.0,125.0
36.65,140.0,121.0,139.0,130.0
36.85,140.0,128.0,141.0,132.0
37.05,144.0,128.0,144.0,133.0
37.25,138.0,105.0,144.0,120.0
37.45,95.0,94.0,146.0,100.0
37.65,87.0,78.0,149.0,88.0
37.85,134.0,90.0,149.0,95.0
38.05,139.0,90.0,156.0,125.0
38.25,139.0,123.0,161.0,100.0
38.45,148.0,133.0,154.0,126.0
38.65,173.0,170.0,180.0,167.0
38.85,167.0,165.0,171.0,160.0
39.05,167.0,154.0,173.0,153.0
39.25,159.0,154.0,169.0,151.0
